author,id,title
987,61528,"Propos de peintre, première série: de David "
987,74091,"Le temps retrouvé Tome 2 (de 2) :  À la recherche du temps perdu vol.VII (French)"
987,62100,"Un amour de Swann (French)"
987,62615,"La Bible d'Amiens (French)"
987,8946,"Le Côté de Guermantes - Première partie (French)"
987,15075,"Sodome et Gomorrhe - Deuxième partie (French)"
987,64428,"Albertine disparue Vol 2"
987,12999,"Le Côté de Guermantes - Deuxième partie (French)"
987,64427,"Albertine disparue Vol 1"
987,13743,"Le Côté de Guermantes - Troisième partie (French)"
987,64145,"Pastiches et mélanges (French)"
987,64213,"Sésame et les lys: des trésors des rois, des jardins des reines (French)"
25412,51461,"A Pail of Air"
25412,28767,"The Defenders"
25412,31979,"The Tunnel Under the World"
25412,29579,"Watchbird"
25412,22559,"The Day of the Boomer Dukes"
25412,32067,"Atom Drive"
25412,23408,"Far from Home"
25412,29458,"Cost of Living"
25412,31644,"Helpfully Yours"
25412,32705,"Deadly City"
25412,71859,"Accept no substitutes"
25412,50766,"The Snowball Effect"
25412,29509,"Warm"
25412,32079,"The Small World of M-75"
25412,32745,"The Unlearned"
25412,32181,"Do Unto Others"
25412,71883,"The high ones"
25412,72339,"The towers of Titan"
25412,32744,"The Valley"
25412,72190,"The silent invaders"
25412,68730,"Exploration Team"
25412,22560,"The Worshippers"
25412,32327,"The Seventh Order"
25412,31976,"Derelict"
25412,51152,"Appointment In Tomorrow"
850,2911,"Justice"
850,2559,"The Forsyte Saga, Vo"
850,75539,"From the four winds"
850,9363,"The Best British Short Stories of 1922"
850,2906,"The Silver Box: A Comedy in Three Acts"
850,2596,"The Forsyte Saga, Volu"
850,4397,"The Forsyte Saga - Complete"
850,2594,"The Forsyte Saga, Vol"
850,2908,"Strife: A Drama in Three Acts"
850,2309,"The Freelands"
850,57584,"The Book of the Homeless (Le livre des sans-foyer) (French)"
850,2684,"Five Tales"
850,75431,"Abracadabra &amp; other satires"
850,2907,"Joy: A Play on the Letter I"
850,2918,"The First and the Last: A Drama in Three Scenes"
850,4765,"Loyalties"
850,2772,"The Country House"
850,28760,"The Works of John Galsworthy"
850,2913,"The Pigeon: A Fantasy in Three Acts"
850,2919,"The Little Man: A Farcical Morality in Three Scenes"
850,2639,"Villa Rubein, and Other Stories"
850,2771,"The Island Pharisees"
850,72577,"Bambi :  A life in the woods"
850,38172,"Atlantic Narratives: Modern Short Stories"
850,2192,"The Dark Flower"
